Kreuzung,gesamt,10/04/2020,430,Clientes,D,41910.77
Kreuzung,gesamt,10/04/2020,700,Ventas de mercaderías,H,34637.00
Kreuzung,gesamt,10/04/2020,477,H.P. IVA Repercutido,H,7273.77
Kreuzung,gesamt,27/07/2020,430,Clientes,D,41385.63
Kreuzung,gesamt,27/07/2020,700,Ventas de mercaderías,H,34203.00
Kreuzung,gesamt,27/07/2020,477,H.P. IVA Repercutido,H,7182.63
Kreuzung,gesamt,17/05/2020,430,Clientes,D,202838.35
Kreuzung,gesamt,17/05/2020,700,Ventas de mercaderías,H,167635.00
Kreuzung,gesamt,17/05/2020,477,H.P. IVA Repercutido,H,35203.35
Kreuzung,gesamt,04/06/2020,430,Clientes,D,67928.19
Kreuzung,gesamt,04/06/2020,700,Ventas de mercaderías,H,56139.00
Kreuzung,gesamt,04/06/2020,477,H.P. IVA Repercutido,H,11789.19
Kreuzung,gesamt,22/09/2020,430,Clientes,D,185897.14
Kreuzung,gesamt,22/09/2020,700,Ventas de mercaderías,H,153634.00
Kreuzung,gesamt,22/09/2020,477,H.P. IVA Repercutido,H,32263.14
Kreuzung,gesamt,09/11/2020,430,Clientes,D,78255.54
Kreuzung,gesamt,09/11/2020,700,Ventas de mercaderías,H,64674.00
Kreuzung,gesamt,09/11/2020,477,H.P. IVA Repercutido,H,13581.54
Kreuzung,gesamt,19/07/2020,430,Clientes,D,48888.84
Kreuzung,gesamt,19/07/2020,700,Ventas de mercaderías,H,40404.00
Kreuzung,gesamt,19/07/2020,477,H.P. IVA Repercutido,H,8484.84
Kreuzung,gesamt,11/02/2020,430,Clientes,D,70645.85
Kreuzung,gesamt,11/02/2020,700,Ventas de mercaderías,H,58385.00
Kreuzung,gesamt,11/02/2020,477,H.P. IVA Repercutido,H,12260.85
Kreuzung,gesamt,10/07/2020,430,Clientes,D,85331.62
Kreuzung,gesamt,10/07/2020,700,Ventas de mercaderías,H,70522.00
Kreuzung,gesamt,10/07/2020,477,H.P. IVA Repercutido,H,14809.62
Kreuzung,gesamt,27/07/2020,430,Clientes,D,128863.79
Kreuzung,gesamt,27/07/2020,700,Ventas de mercaderías,H,106499.00
Kreuzung,gesamt,27/07/2020,477,H.P. IVA Repercutido,H,22364.79
Kreuzung,gesamt,13/09/2020,430,Clientes,D,102038.09
Kreuzung,gesamt,13/09/2020,700,Ventas de mercaderías,H,84329.00
Kreuzung,gesamt,13/09/2020,477,H.P. IVA Repercutido,H,17709.09
Kreuzung,gesamt,12/09/2020,430,Clientes,D,103307.38
Kreuzung,gesamt,12/09/2020,700,Ventas de mercaderías,H,85378.00
Kreuzung,gesamt,12/09/2020,477,H.P. IVA Repercutido,H,17929.38
Kreuzung,gesamt,25/10/2020,430,Clientes,D,112199.67
Kreuzung,gesamt,25/10/2020,700,Ventas de mercaderías,H,92727.00
Kreuzung,gesamt,25/10/2020,477,H.P. IVA Repercutido,H,19472.67
Kreuzung,gesamt,24/01/2020,430,Clientes,D,30358.90
Kreuzung,gesamt,24/01/2020,700,Ventas de mercaderías,H,25090.00
Kreuzung,gesamt,24/01/2020,477,H.P. IVA Repercutido,H,5268.90
Kreuzung,gesamt,07/01/2020,430,Clientes,D,83090.70
Kreuzung,gesamt,07/01/2020,700,Ventas de mercaderías,H,68670.00
Kreuzung,gesamt,07/01/2020,477,H.P. IVA Repercutido,H,14420.70
Kreuzung,gesamt,28/07/2020,430,Clientes,D,66000.66
Kreuzung,gesamt,28/07/2020,700,Ventas de mercaderías,H,54546.00
Kreuzung,gesamt,28/07/2020,477,H.P. IVA Repercutido,H,11454.66
Kreuzung,gesamt,13/02/2020,430,Clientes,D,50557.43
Kreuzung,gesamt,13/02/2020,700,Ventas de mercaderías,H,41783.00
Kreuzung,gesamt,13/02/2020,477,H.P. IVA Repercutido,H,8774.43
Kreuzung,gesamt,17/01/2020,430,Clientes,D,97118.23
Kreuzung,gesamt,17/01/2020,700,Ventas de mercaderías,H,80263.00
Kreuzung,gesamt,17/01/2020,477,H.P. IVA Repercutido,H,16855.23
Kreuzung,gesamt,12/02/2020,430,Clientes,D,100737.34
Kreuzung,gesamt,12/02/2020,700,Ventas de mercaderías,H,83254.00
Kreuzung,gesamt,12/02/2020,477,H.P. IVA Repercutido,H,17483.34
Kreuzung,gesamt,10/09/2020,430,Clientes,D,124441.24
Kreuzung,gesamt,10/09/2020,700,Ventas de mercaderías,H,102844.00
Kreuzung,gesamt,10/09/2020,477,H.P. IVA Repercutido,H,21597.24
Kreuzung,gesamt,24/07/2020,430,Clientes,D,44220.66
Kreuzung,gesamt,24/07/2020,700,Ventas de mercaderías,H,36546.00
Kreuzung,gesamt,24/07/2020,477,H.P. IVA Repercutido,H,7674.66
Kreuzung,gesamt,20/11/2020,430,Clientes,D,121308.55
Kreuzung,gesamt,20/11/2020,700,Ventas de mercaderías,H,100255.00
Kreuzung,gesamt,20/11/2020,477,H.P. IVA Repercutido,H,21053.55
Kreuzung,gesamt,27/08/2020,430,Clientes,D,207776.36
Kreuzung,gesamt,27/08/2020,700,Ventas de mercaderías,H,171716.00
Kreuzung,gesamt,27/08/2020,477,H.P. IVA Repercutido,H,36060.36
Kreuzung,gesamt,01/12/2020,430,Clientes,D,222548.04
Kreuzung,gesamt,01/12/2020,700,Ventas de mercaderías,H,183924.00
Kreuzung,gesamt,01/12/2020,477,H.P. IVA Repercutido,H,38624.04
Kreuzung,gesamt,13/07/2020,430,Clientes,D,105700.76
Kreuzung,gesamt,13/07/2020,700,Ventas de mercaderías,H,87356.00
Kreuzung,gesamt,13/07/2020,477,H.P. IVA Repercutido,H,18344.76
Kreuzung,gesamt,23/09/2020,430,Clientes,D,64028.36
Kreuzung,gesamt,23/09/2020,700,Ventas de mercaderías,H,52916.00
Kreuzung,gesamt,23/09/2020,477,H.P. IVA Repercutido,H,11112.36
Kreuzung,gesamt,03/01/2020,430,Clientes,D,77835.67
Kreuzung,gesamt,03/01/2020,700,Ventas de mercaderías,H,64327.00
Kreuzung,gesamt,03/01/2020,477,H.P. IVA Repercutido,H,13508.67
Kreuzung,gesamt,20/08/2020,430,Clientes,D,78071.62
Kreuzung,gesamt,20/08/2020,700,Ventas de mercaderías,H,64522.00
Kreuzung,gesamt,20/08/2020,477,H.P. IVA Repercutido,H,13549.62
Kreuzung,gesamt,08/03/2020,430,Clientes,D,41534.46
Kreuzung,gesamt,08/03/2020,700,Ventas de mercaderías,H,34326.00
Kreuzung,gesamt,08/03/2020,477,H.P. IVA Repercutido,H,7208.46
Kreuzung,gesamt,14/09/2020,430,Clientes,D,88308.22
Kreuzung,gesamt,14/09/2020,700,Ventas de mercaderías,H,72982.00
Kreuzung,gesamt,14/09/2020,477,H.P. IVA Repercutido,H,15326.22
Kreuzung,gesamt,16/01/2020,430,Clientes,D,66551.21
Kreuzung,gesamt,16/01/2020,700,Ventas de mercaderías,H,55001.00
Kreuzung,gesamt,16/01/2020,477,H.P. IVA Repercutido,H,11550.21
Kreuzung,gesamt,21/05/2020,430,Clientes,D,103266.24
Kreuzung,gesamt,21/05/2020,700,Ventas de mercaderías,H,85344.00
Kreuzung,gesamt,21/05/2020,477,H.P. IVA Repercutido,H,17922.24
Kreuzung,gesamt,18/10/2020,430,Clientes,D,75209.97
Kreuzung,gesamt,18/10/2020,700,Ventas de mercaderías,H,62157.00
Kreuzung,gesamt,18/10/2020,477,H.P. IVA Repercutido,H,13052.97
Kreuzung,gesamt,15/01/2020,430,Clientes,D,55853.60
Kreuzung,gesamt,15/01/2020,700,Ventas de mercaderías,H,46160.00
Kreuzung,gesamt,15/01/2020,477,H.P. IVA Repercutido,H,9693.60
Kreuzung,gesamt,08/10/2020,430,Clientes,D,111650.33
Kreuzung,gesamt,08/10/2020,700,Ventas de mercaderías,H,92273.00
Kreuzung,gesamt,08/10/2020,477,H.P. IVA Repercutido,H,19377.33
Kreuzung,gesamt,23/11/2020,430,Clientes,D,109191.61
Kreuzung,gesamt,23/11/2020,700,Ventas de mercaderías,H,90241.00
Kreuzung,gesamt,23/11/2020,477,H.P. IVA Repercutido,H,18950.61
Kreuzung,gesamt,09/10/2020,430,Clientes,D,49516.83
Kreuzung,gesamt,09/10/2020,700,Ventas de mercaderías,H,40923.00
Kreuzung,gesamt,09/10/2020,477,H.P. IVA Repercutido,H,8593.83
Kreuzung,gesamt,28/01/2020,430,Clientes,D,47824.04
Kreuzung,gesamt,28/01/2020,700,Ventas de mercaderías,H,39524.00
Kreuzung,gesamt,28/01/2020,477,H.P. IVA Repercutido,H,8300.04
Kreuzung,gesamt,26/06/2020,430,Clientes,D,54647.23
Kreuzung,gesamt,26/06/2020,700,Ventas de mercaderías,H,45163.00
Kreuzung,gesamt,26/06/2020,477,H.P. IVA Repercutido,H,9484.23
Kreuzung,gesamt,05/09/2020,430,Clientes,D,111448.26
Kreuzung,gesamt,05/09/2020,700,Ventas de mercaderías,H,92106.00
Kreuzung,gesamt,05/09/2020,477,H.P. IVA Repercutido,H,19342.26
Kreuzung,gesamt,17/04/2020,430,Clientes,D,54181.38
Kreuzung,gesamt,17/04/2020,700,Ventas de mercaderías,H,44778.00
Kreuzung,gesamt,17/04/2020,477,H.P. IVA Repercutido,H,9403.38
Kreuzung,gesamt,26/02/2020,430,Clientes,D,53209.75
Kreuzung,gesamt,26/02/2020,700,Ventas de mercaderías,H,43975.00
Kreuzung,gesamt,26/02/2020,477,H.P. IVA Repercutido,H,9234.75
Kreuzung,gesamt,11/10/2020,430,Clientes,D,93904.47
Kreuzung,gesamt,11/10/2020,700,Ventas de mercaderías,H,77607.00
Kreuzung,gesamt,11/10/2020,477,H.P. IVA Repercutido,H,16297.47
Kreuzung,gesamt,02/04/2020,430,Clientes,D,109525.57
Kreuzung,gesamt,02/04/2020,700,Ventas de mercaderías,H,90517.00
Kreuzung,gesamt,02/04/2020,477,H.P. IVA Repercutido,H,19008.57
Kreuzung,gesamt,04/07/2020,430,Clientes,D,77701.36
Kreuzung,gesamt,04/07/2020,700,Ventas de mercaderías,H,64216.00
Kreuzung,gesamt,04/07/2020,477,H.P. IVA Repercutido,H,13485.36
Kreuzung,gesamt,02/04/2020,430,Clientes,D,111303.06
Kreuzung,gesamt,02/04/2020,700,Ventas de mercaderías,H,91986.00
Kreuzung,gesamt,02/04/2020,477,H.P. IVA Repercutido,H,19317.06
Kreuzung,gesamt,21/04/2020,430,Clientes,D,48998.95
Kreuzung,gesamt,21/04/2020,700,Ventas de mercaderías,H,40495.00
Kreuzung,gesamt,21/04/2020,477,H.P. IVA Repercutido,H,8503.95
Kreuzung,gesamt,20/02/2020,430,Clientes,D,87682.65
Kreuzung,gesamt,20/02/2020,700,Ventas de mercaderías,H,72465.00
Kreuzung,gesamt,20/02/2020,477,H.P. IVA Repercutido,H,15217.65
Kreuzung,gesamt,12/08/2020,430,Clientes,D,48796.88
Kreuzung,gesamt,12/08/2020,700,Ventas de mercaderías,H,40328.00
Kreuzung,gesamt,12/08/2020,477,H.P. IVA Repercutido,H,8468.88
Kreuzung,gesamt,25/06/2020,430,Clientes,D,113845.27
Kreuzung,gesamt,25/06/2020,700,Ventas de mercaderías,H,94087.00
Kreuzung,gesamt,25/06/2020,477,H.P. IVA Repercutido,H,19758.27
Kreuzung,gesamt,10/05/2020,430,Clientes,D,98777.14
Kreuzung,gesamt,10/05/2020,700,Ventas de mercaderías,H,81634.00
Kreuzung,gesamt,10/05/2020,477,H.P. IVA Repercutido,H,17143.14
Kreuzung,gesamt,17/01/2020,430,Clientes,D,44006.49
Kreuzung,gesamt,17/01/2020,700,Ventas de mercaderías,H,36369.00
Kreuzung,gesamt,17/01/2020,477,H.P. IVA Repercutido,H,7637.49
Kreuzung,gesamt,14/02/2020,430,Clientes,D,93501.54
Kreuzung,gesamt,14/02/2020,700,Ventas de mercaderías,H,77274.00
Kreuzung,gesamt,14/02/2020,477,H.P. IVA Repercutido,H,16227.54
Kreuzung,gesamt,05/10/2020,430,Clientes,D,118138.35
Kreuzung,gesamt,05/10/2020,700,Ventas de mercaderías,H,97635.00
Kreuzung,gesamt,05/10/2020,477,H.P. IVA Repercutido,H,20503.35
Kreuzung,gesamt,22/01/2020,430,Clientes,D,54285.44
Kreuzung,gesamt,22/01/2020,700,Ventas de mercaderías,H,44864.00
Kreuzung,gesamt,22/01/2020,477,H.P. IVA Repercutido,H,9421.44
Kreuzung,gesamt,08/11/2020,430,Clientes,D,75122.85
Kreuzung,gesamt,08/11/2020,700,Ventas de mercaderías,H,62085.00
Kreuzung,gesamt,08/11/2020,477,H.P. IVA Repercutido,H,13037.85
Kreuzung,gesamt,27/05/2020,430,Clientes,D,49582.17
Kreuzung,gesamt,27/05/2020,700,Ventas de mercaderías,H,40977.00
Kreuzung,gesamt,27/05/2020,477,H.P. IVA Repercutido,H,8605.17
Kreuzung,gesamt,04/03/2020,430,Clientes,D,125945.27
Kreuzung,gesamt,04/03/2020,700,Ventas de mercaderías,H,104087.00
Kreuzung,gesamt,04/03/2020,477,H.P. IVA Repercutido,H,21858.27
Kreuzung,gesamt,22/12/2020,430,Clientes,D,80898.18
Kreuzung,gesamt,22/12/2020,700,Ventas de mercaderías,H,66858.00
Kreuzung,gesamt,22/12/2020,477,H.P. IVA Repercutido,H,14040.18
Kreuzung,gesamt,28/06/2020,430,Clientes,D,110078.54
Kreuzung,gesamt,28/06/2020,700,Ventas de mercaderías,H,90974.00
Kreuzung,gesamt,28/06/2020,477,H.P. IVA Repercutido,H,19104.54
Kreuzung,gesamt,25/10/2020,430,Clientes,D,74523.90
Kreuzung,gesamt,25/10/2020,700,Ventas de mercaderías,H,61590.00
Kreuzung,gesamt,25/10/2020,477,H.P. IVA Repercutido,H,12933.90
Kreuzung,gesamt,04/03/2020,430,Clientes,D,112292.84
Kreuzung,gesamt,04/03/2020,700,Ventas de mercaderías,H,92804.00
Kreuzung,gesamt,04/03/2020,477,H.P. IVA Repercutido,H,19488.84
Kreuzung,gesamt,11/02/2020,430,Clientes,D,74145.17
Kreuzung,gesamt,11/02/2020,700,Ventas de mercaderías,H,61277.00
Kreuzung,gesamt,11/02/2020,477,H.P. IVA Repercutido,H,12868.17
Kreuzung,gesamt,02/06/2020,430,Clientes,D,105227.65
Kreuzung,gesamt,02/06/2020,700,Ventas de mercaderías,H,86965.00
Kreuzung,gesamt,02/06/2020,477,H.P. IVA Repercutido,H,18262.65
Kreuzung,gesamt,12/04/2020,430,Clientes,D,72812.96
Kreuzung,gesamt,12/04/2020,700,Ventas de mercaderías,H,60176.00
Kreuzung,gesamt,12/04/2020,477,H.P. IVA Repercutido,H,12636.96
Kreuzung,gesamt,05/01/2020,430,Clientes,D,92148.76
Kreuzung,gesamt,05/01/2020,700,Ventas de mercaderías,H,76156.00
Kreuzung,gesamt,05/01/2020,477,H.P. IVA Repercutido,H,15992.76
Kreuzung,gesamt,06/11/2020,430,Clientes,D,118035.50
Kreuzung,gesamt,06/11/2020,700,Ventas de mercaderías,H,97550.00
Kreuzung,gesamt,06/11/2020,477,H.P. IVA Repercutido,H,20485.50
Kreuzung,gesamt,17/11/2020,430,Clientes,D,45009.58
Kreuzung,gesamt,17/11/2020,700,Ventas de mercaderías,H,37198.00
Kreuzung,gesamt,17/11/2020,477,H.P. IVA Repercutido,H,7811.58
Kreuzung,gesamt,07/06/2020,430,Clientes,D,54013.19
Kreuzung,gesamt,07/06/2020,700,Ventas de mercaderías,H,44639.00
Kreuzung,gesamt,07/06/2020,477,H.P. IVA Repercutido,H,9374.19
Kreuzung,gesamt,08/02/2020,430,Clientes,D,125087.38
Kreuzung,gesamt,08/02/2020,700,Ventas de mercaderías,H,103378.00
Kreuzung,gesamt,08/02/2020,477,H.P. IVA Repercutido,H,21709.38
Kreuzung,gesamt,02/09/2020,430,Clientes,D,87691.12
Kreuzung,gesamt,02/09/2020,700,Ventas de mercaderías,H,72472.00
Kreuzung,gesamt,02/09/2020,477,H.P. IVA Repercutido,H,15219.12
Kreuzung,gesamt,25/10/2020,430,Clientes,D,71900.62
Kreuzung,gesamt,25/10/2020,700,Ventas de mercaderías,H,59422.00
Kreuzung,gesamt,25/10/2020,477,H.P. IVA Repercutido,H,12478.62
Kreuzung,gesamt,05/08/2020,430,Clientes,D,66715.77
Kreuzung,gesamt,05/08/2020,700,Ventas de mercaderías,H,55137.00
Kreuzung,gesamt,05/08/2020,477,H.P. IVA Repercutido,H,11578.77
Kreuzung,gesamt,27/06/2020,430,Clientes,D,109086.34
Kreuzung,gesamt,27/06/2020,700,Ventas de mercaderías,H,90154.00
Kreuzung,gesamt,27/06/2020,477,H.P. IVA Repercutido,H,18932.34
Kreuzung,gesamt,16/01/2020,430,Clientes,D,43763.28
Kreuzung,gesamt,16/01/2020,700,Ventas de mercaderías,H,36168.00
Kreuzung,gesamt,16/01/2020,477,H.P. IVA Repercutido,H,7595.28
Kreuzung,gesamt,06/10/2020,430,Clientes,D,100333.20
Kreuzung,gesamt,06/10/2020,700,Ventas de mercaderías,H,82920.00
Kreuzung,gesamt,06/10/2020,477,H.P. IVA Repercutido,H,17413.20
Kreuzung,gesamt,17/02/2020,430,Clientes,D,54920.69
Kreuzung,gesamt,17/02/2020,700,Ventas de mercaderías,H,45389.00
Kreuzung,gesamt,17/02/2020,477,H.P. IVA Repercutido,H,9531.69
Kreuzung,gesamt,26/01/2020,430,Clientes,D,62627.18
Kreuzung,gesamt,26/01/2020,700,Ventas de mercaderías,H,51758.00
Kreuzung,gesamt,26/01/2020,477,H.P. IVA Repercutido,H,10869.18
Kreuzung,gesamt,16/04/2020,430,Clientes,D,47727.24
Kreuzung,gesamt,16/04/2020,700,Ventas de mercaderías,H,39444.00
Kreuzung,gesamt,16/04/2020,477,H.P. IVA Repercutido,H,8283.24
Kreuzung,gesamt,13/06/2020,430,Clientes,D,72430.60
Kreuzung,gesamt,13/06/2020,700,Ventas de mercaderías,H,59860.00
Kreuzung,gesamt,13/06/2020,477,H.P. IVA Repercutido,H,12570.60
Kreuzung,gesamt,06/03/2020,430,Clientes,D,102519.67
Kreuzung,gesamt,06/03/2020,700,Ventas de mercaderías,H,84727.00
Kreuzung,gesamt,06/03/2020,477,H.P. IVA Repercutido,H,17792.67
Kreuzung,gesamt,04/07/2020,430,Clientes,D,117285.30
Kreuzung,gesamt,04/07/2020,700,Ventas de mercaderías,H,96930.00
Kreuzung,gesamt,04/07/2020,477,H.P. IVA Repercutido,H,20355.30
Kreuzung,gesamt,10/07/2020,430,Clientes,D,108061.47
Kreuzung,gesamt,10/07/2020,700,Ventas de mercaderías,H,89307.00
Kreuzung,gesamt,10/07/2020,477,H.P. IVA Repercutido,H,18754.47
Kreuzung,gesamt,21/03/2020,430,Clientes,D,111886.28
Kreuzung,gesamt,21/03/2020,700,Ventas de mercaderías,H,92468.00
Kreuzung,gesamt,21/03/2020,477,H.P. IVA Repercutido,H,19418.28
Kreuzung,gesamt,10/07/2020,430,Clientes,D,102323.65
Kreuzung,gesamt,10/07/2020,700,Ventas de mercaderías,H,84565.00
Kreuzung,gesamt,10/07/2020,477,H.P. IVA Repercutido,H,17758.65
Kreuzung,gesamt,02/09/2020,430,Clientes,D,63382.22
Kreuzung,gesamt,02/09/2020,700,Ventas de mercaderías,H,52382.00
Kreuzung,gesamt,02/09/2020,477,H.P. IVA Repercutido,H,11000.22
Kreuzung,gesamt,05/12/2020,430,Clientes,D,119253.97
Kreuzung,gesamt,05/12/2020,700,Ventas de mercaderías,H,98557.00
Kreuzung,gesamt,05/12/2020,477,H.P. IVA Repercutido,H,20696.97
Kreuzung,gesamt,06/10/2020,430,Clientes,D,119495.97
Kreuzung,gesamt,06/10/2020,700,Ventas de mercaderías,H,98757.00
Kreuzung,gesamt,06/10/2020,477,H.P. IVA Repercutido,H,20738.97
Kreuzung,gesamt,14/01/2020,430,Clientes,D,105933.08
Kreuzung,gesamt,14/01/2020,700,Ventas de mercaderías,H,87548.00
Kreuzung,gesamt,14/01/2020,477,H.P. IVA Repercutido,H,18385.08
Kreuzung,gesamt,14/10/2020,430,Clientes,D,105380.11
Kreuzung,gesamt,14/10/2020,700,Ventas de mercaderías,H,87091.00
Kreuzung,gesamt,14/10/2020,477,H.P. IVA Repercutido,H,18289.11
Kreuzung,gesamt,12/02/2020,430,Clientes,D,69758.92
Kreuzung,gesamt,12/02/2020,700,Ventas de mercaderías,H,57652.00
Kreuzung,gesamt,12/02/2020,477,H.P. IVA Repercutido,H,12106.92
Kreuzung,gesamt,22/06/2020,430,Clientes,D,48257.22
Kreuzung,gesamt,22/06/2020,700,Ventas de mercaderías,H,39882.00
Kreuzung,gesamt,22/06/2020,477,H.P. IVA Repercutido,H,8375.22
Kreuzung,gesamt,18/10/2020,430,Clientes,D,91801.49
Kreuzung,gesamt,18/10/2020,700,Ventas de mercaderías,H,75869.00
Kreuzung,gesamt,18/10/2020,477,H.P. IVA Repercutido,H,15932.49
Kreuzung,gesamt,14/10/2020,430,Clientes,D,83323.02
Kreuzung,gesamt,14/10/2020,700,Ventas de mercaderías,H,68862.00
Kreuzung,gesamt,14/10/2020,477,H.P. IVA Repercutido,H,14461.02
Kreuzung,gesamt,15/03/2020,430,Clientes,D,114481.73
Kreuzung,gesamt,15/03/2020,700,Ventas de mercaderías,H,94613.00
Kreuzung,gesamt,15/03/2020,477,H.P. IVA Repercutido,H,19868.73
Kreuzung,gesamt,01/12/2020,430,Clientes,D,44929.72
Kreuzung,gesamt,01/12/2020,700,Ventas de mercaderías,H,37132.00
Kreuzung,gesamt,01/12/2020,477,H.P. IVA Repercutido,H,7797.72
Kreuzung,gesamt,16/10/2020,430,Clientes,D,74060.47
Kreuzung,gesamt,16/10/2020,700,Ventas de mercaderías,H,61207.00
Kreuzung,gesamt,16/10/2020,477,H.P. IVA Repercutido,H,12853.47
Kreuzung,gesamt,18/01/2020,430,Clientes,D,92878.39
Kreuzung,gesamt,18/01/2020,700,Ventas de mercaderías,H,76759.00
Kreuzung,gesamt,18/01/2020,477,H.P. IVA Repercutido,H,16119.39
Kreuzung,gesamt,05/11/2020,430,Clientes,D,109537.67
Kreuzung,gesamt,05/11/2020,700,Ventas de mercaderías,H,90527.00
Kreuzung,gesamt,05/11/2020,477,H.P. IVA Repercutido,H,19010.67
Kreuzung,gesamt,23/04/2020,430,Clientes,D,63619.38
Kreuzung,gesamt,23/04/2020,700,Ventas de mercaderías,H,52578.00
Kreuzung,gesamt,23/04/2020,477,H.P. IVA Repercutido,H,11041.38
Kreuzung,gesamt,20/03/2020,430,Clientes,D,110907.39
Kreuzung,gesamt,20/03/2020,700,Ventas de mercaderías,H,91659.00
Kreuzung,gesamt,20/03/2020,477,H.P. IVA Repercutido,H,19248.39
Kreuzung,gesamt,01/01/2020,430,Clientes,D,58991.13
Kreuzung,gesamt,01/01/2020,700,Ventas de mercaderías,H,48753.00
Kreuzung,gesamt,01/01/2020,477,H.P. IVA Repercutido,H,10238.13
Kreuzung,gesamt,22/11/2020,430,Clientes,D,76983.83
Kreuzung,gesamt,22/11/2020,700,Ventas de mercaderías,H,63623.00
